Cycles,DischargeAh_1,DischargeAh_2,DischargeAh_3,DischargeAh_4,DischargeAh_5,DischargeAh_7,DischargeAh_8,DischargeAh_9,DischargeAh_10,DischargeAh_11,DischargeAh_12,DischargeAh_13,DischargeAh_14,DischargeAh_15,DischargeAh_16,DischargeAh_17,DischargeAh_18,DischargeAh_19,DischargeAh_20,DischargeAh_21,DischargeAh_22,DischargeAh_23,DischargeAh_25,DischargeAh_26,DischargeAh_28,DischargeAh_29,DischargeAh_30,DischargeAh_32
60,0.98812257404323,0.982126545454545,0.972566739880675,0.983885480513431,0.981272001569418,0.983262137852786,0.975199710754431,0.986735905609303,0.979678097576432,0.979177079027395,0.977085730017483,0.982183574152914,0.986535483749699,0.980235954836574,0.988065064430057,0.977477286578219,0.949001905113889,0.943845561301364,0.970962380888542,0.974031309551026,0.99502221573089,0.969009333708202,0.966568724724571,0.959228364357064,0.987004662298176,0.994987575068357,0.971787274896801,0.989087142972073
61,0.989102810204966,0.983190181818182,0.973598610327934,0.984430852733588,0.98249464523643,0.984407990197484,0.97599873365124,0.986420078476107,0.979607544323478,0.978471395014331,0.976249591991471,0.981893249199581,0.98588278835104,0.979410904316248,0.987461037692753,0.973087056396793,0.952344654021638,0.939860357699915,0.968083034813537,0.970595707630351,0.991134462825164,0.965622340679785,0.966450811257863,0.958891810985953,0.986357615226928,0.994657126565173,0.971092401339679,0.992777717241316
62,0.98905901707786,0.983036,0.973759051400272,0.985182728625966,0.982717805965393,0.98472438767835,0.97566379879445,0.986316845909587,0.978383124688122,0.977793353733882,0.975600291530477,0.980452965251408,0.985075183120921,0.978463457951741,0.986929649125356,0.977056490553654,0.953725091625859,0.942683471070728,0.969621382280844,0.973910453591499,0.988015804686059,0.969266397408437,0.969323672135826,0.959411792391702,0.987843775235927,0.997033435071624,0.971670361760289,0.98631683607258
63,0.989421770147393,0.982430181818182,0.972788473048063,0.985025048063639,0.982047594495077,0.984120257167292,0.975634298624465,0.986058764493288,0.978007909661049,0.977711378733715,0.975647240457072,0.980337288902815,0.984446469579015,0.97827313561812,0.986161298705911,0.976007875861422,0.956092551283349,0.942736125982953,0.970726835475461,0.973846845191747,0.995445390812373,0.968124853919695,0.964703247805885,0.957625222676476,0.985692100283902,0.993848156026032,0.972353015582804,0.989521308212173
64,0.989828316344033,0.982643636363636,0.972893751234855,0.984714750076309,0.981933096996884,0.984259951009188,0.976071045043522,0.986387495697299,0.977632373937372,0.977827351117672,0.975723572385344,0.98011922116443,0.984149289002763,0.978097552051076,0.985946935395612,0.980024940227837,0.953218381195836,0.948904115036623,0.975280463811012,0.978402329115099,0.994333451202263,0.971448992426971,0.965734412632397,0.95731381409746,0.985614199442942,0.994275735332824,0.971128069754208,0.988503277285622
65,0.989679419711871,0.982995636363636,0.972918268072876,0.983878970765445,0.982463650690741,0.98404696325544,0.975967794448572,0.985692934085684,0.976994508391347,0.977642748501017,0.975676304078297,0.979890784677712,0.983949656249251,0.978598990522653,0.98548366528977,0.975453940274718,0.951140208462578,0.941595024073973,0.968693056241055,0.973532919030623,0.994116674866244,0.969046218397255,0.965228408623999,0.956815753792511,0.986297846478261,0.99464999458309,0.970454333035326,0.986489959037749
66,0.989988526200698,0.982619636363636,0.973051307973308,0.99141219579586,0.98266639148372,0.984524462205922,0.975247918349286,0.985606799412994,0.976835442875597,0.977834341233965,0.975404191932322,0.979323095706463,0.98418202099644,0.97867140272366,0.985157600615972,0.975011016829966,0.952458315550804,0.941123707377137,0.968295737189737,0.973052862696031,0.989545922759978,0.967201983944622,0.967262663642093,0.958102973726271,0.985878122119642,0.994852407026972,0.97114887632935,0.989850920759582
67,0.988942600348301,0.982259272727273,0.973641154252734,0.984146955390867,0.983727863513148,0.988189520639674,0.974917300590543,0.985338394740043,0.976697222639128,0.977532495303118,0.975105890589199,0.979299766022713,0.984160955851994,0.978701841480721,0.984678188694595,0.974736486803244,0.953575498387473,0.94241099110537,0.970766155456977,0.973974810325364,0.990322320275506,0.968141790766708,0.963887431943782,0.955880560948075,0.98490704784354,0.993688875092843,0.970868152696483,0.988184187898841
68,0.989118867684906,0.983153454545455,0.973667113257696,0.985456861346708,0.984035621119757,0.987905416020961,0.978260173511366,0.986007148210028,0.976644307699412,0.97807899530423,0.975515655710427,0.979300414069484,0.984169381909772,0.979187579961814,0.985454932858118,0.977766818245746,0.953620596349045,0.944389416583573,0.971534205762587,0.97624974603411,0.99325226000861,0.968756410126127,0.966283354317747,0.957376676077696,0.985345911632912,0.995016442614884,0.970667682996305,0.984010227154303
69,0.989284916625185,0.982260363636364,0.972752779416239,0.984453636851539,0.982179594795542,0.985621693836817,0.97592786129164,0.985906496457671,0.976467283173819,0.977795895594352,0.97470858130564,0.979629297805681,0.983709837681719,0.978195917297577,0.985153080907622,0.973784257653181,0.949196229663752,0.942282851878418,0.969429650561452,0.974570484280681,0.990450310559006,0.967890372682146,0.964538763474173,0.95742954461492,0.984712967300115,0.992460136465383,0.968972112253785,0.99159063683113
70,0.989072155015992,0.981828363636364,0.972468311986859,0.984779124250836,0.9829030439561,0.9864834415628,0.977057861705362,0.986220387980245,0.976757192904139,0.977754908094269,0.974479585520823,0.979123173277662,0.98295343695656,0.97842629062733,0.9852641365985,0.97539543387558,0.952782434233973,0.942107580981782,0.969620633328815,0.974783385336318,0.993937565340385,0.967364577675956,0.964176765828479,0.955344783454985,0.982539466681441,0.992472702338577,0.968970460938297,0.982806513361189
71,0.989364474139429,0.982028363636364,0.971851785619,0.984898107977913,0.981573924908603,0.985685553878826,0.976601328586924,0.985568409802319,0.976070260777651,0.977583014779965,0.97459232682074,0.979041519384537,0.983496917683249,0.978308380494716,0.984724677123335,0.973285453096432,0.951059912091973,0.940685161919378,0.968139580691717,0.97370765504641,0.993451356005166,0.966970137327719,0.963828310065516,0.954828670478789,0.982380978763626,0.99220712091053,0.967480974368611,0.98245857014688
72,0.989601686911256,0.981894909090909,0.972183123474007,0.983161813528992,0.981940754472878,0.985344120358763,0.976293735351097,0.984931593907601,0.976090464663724,0.977328828732936,0.974247395931476,0.97870485908709,0.983253210165974,0.978372462088528,0.983808144837282,0.977185129623553,0.952097898508321,0.942587366650514,0.970138533656781,0.975316573393055,0.987875515035976,0.96913579549924,0.963221237371369,0.954857038962178,0.982489435537894,0.991363509315557,0.967820484832832,0.984495650370364
73,0.989979402632551,0.982161818181818,0.97208721937234,0.982533622848348,0.981900643884339,0.986151441912579,0.978348314263152,0.985634220563476,0.975622568317998,0.9773383607097,0.973876595225518,0.97761354832501,0.983399693939655,0.977649621710331,0.982785399405013,0.973562983451315,0.950480971593417,0.938627569964754,0.966351832198796,0.972847070814483,0.994169715884632,0.966623872899878,0.962207908195283,0.954287412710499,0.981552610769455,0.990920647190016,0.968651096523023,0.980623806172886
74,0.988744071505418,0.981345090909091,0.971078063054423,0.982304335058175,0.98092777979141,0.987950045482138,0.975633579108124,0.98577584274067,0.975798630753778,0.976832530476113,0.973631949798503,0.979660080027296,0.983388027090424,0.977305503551562,0.983089188373373,0.976375791102152,0.952382052331235,0.940899095513801,0.967550155444993,0.973895486909204,0.986729367812558,0.967851229746824,0.964259007994335,0.955122671124817,0.982143246886904,0.991833540896653,0.967662288809134,0.98334149726924
75,0.988051410211682,0.982029818181818,0.97210849133474,0.981986442364861,0.982059627671639,0.983990722877533,0.976217826377109,0.984830296951704,0.976421102862794,0.976911963615809,0.974258254866879,0.979477978884692,0.982665654675522,0.977334019860808,0.98386754671845,0.973638741737378,0.94923912772476,0.940151248473744,0.967808543894955,0.974604159315843,0.994171637660661,0.967534698894852,0.961296638574416,0.953678135055902,0.980051340683546,0.989531948392978,0.967495836207998,0.978379996761582
76,0.988332781053342,0.983094909090909,0.972290925452949,0.982339777019432,0.981952423007725,0.98642466129686,0.977738164405886,0.984097668331184,0.975858921715393,0.977076231348702,0.974495554543474,0.979801030199952,0.982441391906966,0.976642579463579,0.984282068541377,0.975237541606113,0.952412117638949,0.941552679214492,0.968398343617693,0.97495176051213,0.99253236270832,0.966721353863803,0.959846996542526,0.951630768714979,0.979014453628013,0.988490679008845,0.966451544293731,0.97640877115622
77,0.98828497355625,0.981052363636364,0.971357843441241,0.981855885752476,0.980722486506433,0.984969305453103,0.975735390670391,0.983592473958779,0.975586008905103,0.976580250824437,0.974067584736425,0.979602403864692,0.982314676961149,0.976358377595024,0.983819444108157,0.973515728282781,0.946795771497795,0.938992103972463,0.965602880169922,0.971515410257341,0.993296845212472,0.966380735051633,0.959405399049558,0.951457334123353,0.978477542228468,0.987760160272618,0.965157903740857,0.97615994932589
78,0.987603625487016,0.980916,0.970687235813043,0.981119199272066,0.979941423955065,0.983392034983692,0.975601200872773,0.984033147977109,0.975117791862773,0.976839838324965,0.973724250749426,0.978863306522558,0.983143671414858,0.977553178911645,0.983121794840753,0.970166236932165,0.949871232486958,0.937311565375308,0.965665417664333,0.970483831680201,0.991652573642457,0.96325080572345,0.959161975450218,0.951155918987348,0.977940966608409,0.987575747593041,0.965279770823831,0.975857493322036
79,0.987200363774909,0.981421090909091,0.971772105895434,0.981437815270711,0.981097338188416,0.985555293906772,0.976761780730993,0.983888622383982,0.975955772089903,0.977522963326355,0.973499087530046,0.979091094962506,0.983116772845797,0.977420530012454,0.982445452769855,0.972549997655994,0.946236996754413,0.937070015568179,0.965592020365504,0.97047971584257,0.989003597564725,0.966266693615072,0.95919632559178,0.951034385825558,0.977905373982798,0.987251412217357,0.964943562990585,0.975555716231772
80,0.987097449926209,0.981088,0.971472495713159,0.98087002058527,0.980672895233331,0.984130779560578,0.97418015609907,0.983913785322071,0.975077063394022,0.977266235418856,0.973350894999844,0.978653339368809,0.982685423503386,0.977112617954189,0.981605109853126,0.971161220758521,0.948729117443891,0.94003673324506,0.979687672024919,0.968923180883955,0.995045277043232,0.963876339939833,0.959001784886202,0.950770687877696,0.977580339439483,0.987029301918197,0.964784045914497,0.975587964627244
81,0.987044168288229,0.980700727272727,0.972008981815717,0.981019021483615,0.981434631773858,0.985164876831758,0.97456078024352,0.983686673675728,0.975297702657805,0.976419478149691,0.97310433329011,0.978281036498966,0.982801767916554,0.976579459093675,0.981077918157767,0.972860906661666,0.945324404670242,0.937261487976269,0.965306669642503,0.969672637499846,0.989452908800197,0.964967825636289,0.958762655054557,0.950080173202486,0.977064582147612,0.987179752778332,0.963928994755092,0.975167038202128
82,0.987261674152859,0.979820363636364,0.971420577703234,0.980526812205344,0.980363679059866,0.985546222878078,0.974608268322034,0.983692803109365,0.974824033773201,0.975920002567279,0.973508668943636,0.978576869849851,0.982281296809182,0.977004640468616,0.981095028482233,0.970196990295814,0.945377935583978,0.934791862128083,0.962663243456593,0.966398301580893,0.990578300842507,0.962343743472257,0.957801841960283,0.950073403450768,0.976995411573312,0.986330707292248,0.964153573661386,0.975214901610146
83,0.985700814114233,0.979541090909091,0.97076763662008,0.980298609373169,0.979825103248301,0.983743990897041,0.973015618900975,0.983489563994029,0.974579342264092,0.975645481636488,0.972989675707476,0.977805694192561,0.981435126160771,0.976807589567645,0.980549757953476,0.968468051193099,0.944650135147225,0.935257287366209,0.962717916954701,0.970340151530175,0.987139859172253,0.960542792073104,0.957972601798626,0.949822922637212,0.977023952829698,0.986720249361263,0.963946498699259,0.977368415514126
84,0.985402290964456,0.979766545454545,0.970411781927052,0.980288483098524,0.979454991908601,0.983624979000569,0.97325126050269,0.982799518807199,0.973969698019249,0.975524743264149,0.972586936956215,0.97730961438949,0.980635622909285,0.977051099624129,0.979131215204299,0.966826121607051,0.941988255464186,0.933929499859341,0.962302248578676,0.966704370233813,0.985644333066847,0.958870937085635,0.957688882840915,0.949593395817067,0.976450777245567,0.986388442385302,0.963404206693178,0.97862474511038
85,0.984731526234273,0.978250545454545,0.968950866814441,0.978742779604526,0.978008822870912,0.983595588867598,0.971510030957191,0.982833391993089,0.973729496262602,0.97495663744904,0.972929951562761,0.977734733071155,0.973466668135825,0.979365085976672,0.97718418941452,0.967128029628241,0.942821284477942,0.932631169646026,0.961005812616696,0.963989039898556,0.984132279687596,0.959449048130379,0.958777518096579,0.949449296816218,0.978905661074259,0.988358907149405,0.962700746295521,0.974923308223714
86,0.984240678267953,0.977643272727273,0.968489733934621,0.977562706955738,0.977343351742878,0.980945397124194,0.971462902636848,0.966625556447729,0.840213878979364,0.96473041504451,0.975561646495662,0.92058640456199,NaN,NaN,NaN,0.967694716609629,0.939991112401719,0.932961459549981,0.960488286764744,0.964563012164545,0.985734272184982,0.959575509921417,0.958027099619374,0.948832927040774,0.976588782614681,0.986639420230988,0.963899601339415,0.973833991370329
87,0.984392129499197,0.977705818181818,0.968867221131784,0.978118928755871,0.977559219637561,0.982154020987458,0.973128942724701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.96662134921007,0.941340751398037,0.93256084035767,0.960517121417856,0.965988588653085,0.984934044646701,0.958570966706299,0.956482664408365,0.948540215871264,0.975465264451529,0.985481661806164,0.962724525238541,0.975971211348176
88,0.984632626755557,0.977407636363636,0.968288551646161,0.977679882419485,0.977254379164664,0.981520137502281,0.971428725610645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.967331301861141,0.940648516020409,0.932469522747658,0.960911070185044,0.962581049261712,0.9852572873747,0.959268764803275,0.957693176608611,0.950741997025178,0.9763910084969,0.986429536186828,0.961236029458147,0.981124504944697
89,0.983910405101023,0.976998909090909,0.967740528208064,0.977326547764914,0.976962301151757,0.980705196284362,0.971011406132798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.966577469410717,0.940941102795487,0.932427177888177,0.961094563432118,0.963910090649453,0.98480336387676,0.958534082017246,0.956696031633838,0.94887902582628,0.977074319752732,0.985477586387831,0.961791862251225,0.974471491230304
90,0.983561154912348,0.977488,0.9683639048689,0.977187311488548,0.977284644426926,0.982007796004901,0.972584628612647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.967523697904458,0.942236844227974,0.932430123617532,0.960680392960151,0.963853217256734,0.984789142734149,0.958855129361756,0.958797335485942,0.949754580381775,0.976951424460528,0.987208959943053,0.967782174313523,0.974620852219861
91,0.983157528257515,0.976868727272727,0.967625154852675,0.976764177869461,0.976664753513141,0.980605414968721,0.97078691703437,NaN,NaN,NaN,NaN,NaN,NaN,0.968794506669452,NaN,0.965717125310581,0.941469078930966,0.931112646163408,0.959314678935499,0.963570721128428,0.983932799335834,0.957927742894146,0.9580522016459,0.951164945322972,0.976615644973633,0.987113866848611,0.965833952301422,0.980820691113666
